This	O
paper	O
introduces	O
a	O
system	O
for	O
categorizing	B-RESEARCH_PROBLEM
unknown	I-RESEARCH_PROBLEM
words	E-RESEARCH_PROBLEM
.	O
The	O
system	O
is	O
based	O
on	O
a	O
multi-component	O
architecture	O
where	O
each	O
component	O
is	O
responsible	O
for	O
identifying	O
one	O
class	O
of	O
unknown	O
words	O
.	O
The	O
focus	O
of	O
this	O
paper	O
is	O
the	O
components	O
that	O
identify	O
names	O
and	O
spelling	O
errors	O
.	O
Each	O
component	O
uses	O
a	O
decision	O
tree	O
architecture	O
to	O
combine	O
multiple	O
types	O
of	O
evidence	O
about	O
the	O
unknown	O
word	O
.	O
The	O
system	O
is	O
evaluated	O
using	O
data	O
from	O
live	O
closed	O
captions	O
-	O
a	O
genre	O
replete	O
with	O
a	O
wide	O
variety	O
of	O
unknown	O
words	O
.	O

This	O
paper	O
presents	O
a	O
new	O
approach	O
to	O
statistical	B-RESEARCH_PROBLEM
sentence	I-RESEARCH_PROBLEM
generation	E-RESEARCH_PROBLEM
in	O
which	O
alternative	O
phrases	O
are	O
represented	O
as	O
packed	O
sets	O
of	O
trees	O
,	O
or	O
forests	O
,	O
and	O
then	O
ranked	O
statistically	O
to	O
choose	O
the	O
best	O
one.	O
This	O
representation	O
offers	O
advantages	O
in	O
compactness	O
and	O
in	O
the	O
ability	O
to	O
represent	O
syntactic	O
information	O
.	O
It	O
also	O
facilitates	O
more	O
efficient	O
statistical	O
ranking	O
than	O
a	O
previous	O
approach	O
to	O
statistical	B-RESEARCH_PROBLEM
generation	E-RESEARCH_PROBLEM
.	O
An	O
efficient	O
ranking	O
algorithm	O
is	O
described,	O
together	O
with	O
experimental	O
results	O
showing	O
significant	O
improvements	O
over	O
simple	O
enumeration	O
or	O
a	O
lattice-based	O
approach	O
.	O

This	O
paper	O
describes	O
a	O
domain	O
independent	O
strategy	O
for	O
the	O
multimedia	B-RESEARCH_PROBLEM
articulation	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
answers	E-RESEARCH_PROBLEM
elicited	O
by	O
a	O
natural	O
language	O
interface	O
to	O
database	B-RESEARCH_PROBLEM
query	I-RESEARCH_PROBLEM
applications	E-RESEARCH_PROBLEM
.	O
Multimedia	O
answers	O
include	O
videodisc	O
images	O
and	O
heuristically-produced	O
complete	O
sentences	O
in	O
text	O
or	O
text-to-speech	O
form	O
.	O
Deictic	O
reference	O
and	O
feedback	O
about	O
the	O
discourse	O
are	O
enabled.	O
The	O
interface	O
thus	O
presents	O
the	O
application	O
as	O
cooperative	O
and	O
conversational.	O

In	O
this	O
paper,	O
we	O
describe	O
the	O
pronominal	O
anaphora	B-RESEARCH_PROBLEM
resolution	E-RESEARCH_PROBLEM
module	O
of	O
Lucy	O
,	O
a	O
portable	O
English	O
understanding	O
system	O
.	O
The	O
design	O
of	O
this	O
module	O
was	O
motivated	O
by	O
the	O
observation	O
that,	O
although	O
there	O
exist	O
many	O
theories	O
of	O
anaphora	O
resolution	O
,	O
no	O
one	O
of	O
these	O
theories	O
is	O
complete.	O
Thus	O
we	O
have	O
implemented	O
a	O
blackboard-like	O
architecture	O
in	O
which	O
individual	O
partial	O
theories	O
can	O
be	O
encoded	O
as	O
separate	O
modules	O
that	O
can	O
interact	O
to	O
propose	O
candidate	O
antecedents	O
and	O
to	O
evaluate	O
each	O
other's	O
proposals.	O

In	O
our	O
current	O
research	O
into	O
the	O
design	O
of	O
cognitively	B-RESEARCH_PROBLEM
well-motivated	I-RESEARCH_PROBLEM
interfaces	E-RESEARCH_PROBLEM
relying	O
primarily	O
on	O
the	O
display	O
of	O
graphical	O
information	O
,	O
we	O
have	O
observed	O
that	O
graphical	O
information	O
alone	O
does	O
not	O
provide	O
sufficient	O
support	O
to	O
users	O
-	O
particularly	O
when	O
situations	O
arise	O
that	O
do	O
not	O
simply	O
conform	O
to	O
the	O
users'	O
expectations.	O
This	O
can	O
occur	O
due	O
to	O
too	O
much	O
information	O
being	O
requested,	O
too	O
little,	O
information	O
of	O
the	O
wrong	O
kind,	O
etc.	O
To	O
solve	O
this	O
problem,	O
we	O
are	O
working	O
towards	O
the	O
integration	O
of	O
natural	B-RESEARCH_PROBLEM
language	I-RESEARCH_PROBLEM
generation	E-RESEARCH_PROBLEM
to	O
augment	O
the	O
interaction	O

A	O
meaningful	O
evaluation	B-RESEARCH_PROBLEM
methodology	E-RESEARCH_PROBLEM
can	O
advance	O
the	O
state-of-the-art	O
by	O
encouraging	O
mature,	O
practical	O
applications	O
rather	O
than	O
"toy"	O
implementations.	O
Evaluation	S-RESEARCH_PROBLEM
is	O
also	O
crucial	O
to	O
assessing	O
competing	O
claims	O
and	O
identifying	O
promising	O
technical	O
approaches.	O
While	O
work	O
in	O
speech	B-RESEARCH_PROBLEM
recognition	I-RESEARCH_PROBLEM
(SR)	E-RESEARCH_PROBLEM
has	O
a	O
history	O
of	O
evaluation	O
methodologies	O
that	O
permit	O
comparison	O
among	O
various	O
systems,	O
until	O
recently	O
no	O
methodology	O
existed	O
for	O
either	O
developers	O
of	O
natural	O
language	O
(NL)	O
interfaces	O
or	O
researchers	O
in	O
speech	B-RESEARCH_PROBLEM
understanding	I-RESEARCH_PROBLEM
(SU)	E-RESEARCH_PROBLEM
to	O
evaluate	O
and	O
compare	O
the	O
systems	O
they	O
developed.	O
Recently	O
considerable	O
progress	O
has	O
been	O
made	O
by	O
a	O
number	O
of	O
groups	O
involved	O
in	O
the	O
DARPA	O
Spoken	O
Language	O
Systems	O
(SLS)	O
program	O
to	O
agree	O
on	O
a	O
methodology	O
for	O
comparative	O
evaluation	B-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
SLS	I-RESEARCH_PROBLEM
systems	E-RESEARCH_PROBLEM
,	O
and	O
that	O
methodology	O
has	O
been	O
put	O
into	O
practice	O
several	O
times	O
in	O
comparative	O
tests	O
of	O
several	O
SLS	O
systems	O
.	O
These	O
evaluations	O
are	O
probably	O
the	O
only	O
NL	B-RESEARCH_PROBLEM
evaluations	E-RESEARCH_PROBLEM
other	O
than	O
the	O
series	O
of	O
Message	O
Understanding	O
Conferences	O
(Sundheim,	O
1989;	O
Sundheim,	O
1991)	O
to	O
have	O
been	O
developed	O
and	O
used	O
by	O
a	O
group	O
of	O
researchers	O
at	O
different	O
sites,	O
although	O
several	O
excellent	O
workshops	O
have	O
been	O
held	O
to	O
study	O
some	O
of	O
these	O
problems	O
(Palmer	O
et	O
al.,	O
1989;	O
Neal	O
et	O
al.,	O
1991).	O
This	O
paper	O
describes	O
a	O
practical	O
"black-box"	O
methodology	O
for	O
automatic	B-RESEARCH_PROBLEM
evaluation	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
question-answering	I-RESEARCH_PROBLEM
NL	I-RESEARCH_PROBLEM
systems	E-RESEARCH_PROBLEM
.	O
While	O
each	O
new	O
application	O
domain	O
will	O
require	O
some	O
development	O
of	O
special	O
resources,	O
the	O
heart	O
of	O
the	O
methodology	O
is	O
domain-independent,	O
and	O
it	O
can	O
be	O
used	O
with	O
either	O
speech	O
or	O
text	O
input	O
.	O
The	O
particular	O
characteristics	O
of	O
the	O
approach	O
are	O
described	O
in	O
the	O
following	O
section:	O
subsequent	O
sections	O
present	O
its	O
implementation	O
in	O
the	O
DARPA	O
SLS	O
community	O
,	O
and	O
some	O
problems	O
and	O
directions	O
for	O
future	O
development.	O

It	O
is	O
often	O
assumed	O
that	O
when	O
natural	B-RESEARCH_PROBLEM
language	I-RESEARCH_PROBLEM
processing	E-RESEARCH_PROBLEM
meets	O
the	O
real	O
world,	O
the	O
ideal	O
of	O
aiming	O
for	O
complete	O
and	O
correct	O
interpretations	O
has	O
to	O
be	O
abandoned.	O
However,	O
our	O
experience	O
with	O
TACITUS	O
;	O
especially	O
in	O
the	O
MUC-3	O
evaluation	O
,	O
has	O
shown	O
that	O
principled	O
techniques	O
for	O
syntactic	B-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
pragmatic	I-RESEARCH_PROBLEM
analysis	E-RESEARCH_PROBLEM
can	O
be	O
bolstered	O
with	O
methods	O
for	O
achieving	O
robustness.	O
We	O
describe	O
three	O
techniques	O
for	O
making	O
syntactic	B-RESEARCH_PROBLEM
analysis	E-RESEARCH_PROBLEM
more	O
robust---an	O
agenda-based	O
scheduling	O
parser	O
,	O
a	O
recovery	O
technique	O
for	O
failed	O
parses	O
,	O
and	O
a	O
new	O
technique	O
called	O
terminal	O
substring	O
parsing	O
.	O
For	O
pragmatics	B-RESEARCH_PROBLEM
processing	E-RESEARCH_PROBLEM
,	O
we	O
describe	O
how	O
the	O
method	O
of	O
abductive	O
inference	O
is	O
inherently	O
robust,	O
in	O
that	O
an	O
interpretation	O
is	O
always	O
possible,	O
so	O
that	O
in	O
the	O
absence	O
of	O
the	O
required	O
world	O
knowledge	O
,	O
performance	O
degrades	O
gracefully.	O
Each	O
of	O
these	O
techniques	O
have	O
been	O
evaluated	O
and	O
the	O
results	O
of	O
the	O
evaluations	O
are	O
presented.	O

We	O
present	O
an	O
efficient	O
algorithm	O
for	O
chart-based	B-RESEARCH_PROBLEM
phrase	I-RESEARCH_PROBLEM
structure	I-RESEARCH_PROBLEM
parsing	E-RESEARCH_PROBLEM
of	O
natural	O
language	O
that	O
is	O
tailored	O
to	O
the	O
problem	O
of	O
extracting	O
specific	O
information	O
from	O
unrestricted	O
texts	O
where	O
many	O
of	O
the	O
words	O
are	O
unknown	O
and	O
much	O
of	O
the	O
text	O
is	O
irrelevant	O
to	O
the	O
task.	O
The	O
parser	O
gains	O
algorithmic	O
efficiency	O
through	O
a	O
reduction	O
of	O
its	O
search	O
space	O
.	O
As	O
each	O
new	O
edge	O
is	O
added	O
to	O
the	O
chart	O
,	O
the	O
algorithm	O
checks	O
only	O
the	O
topmost	O
of	O
the	O
edges	O
adjacent	O
to	O
it,	O
rather	O
than	O
all	O
such	O
edges	O
as	O
in	O
conventional	O
treatments.	O
The	O
resulting	O
spanning	O
edges	O
are	O
insured	O
to	O
be	O
the	O
correct	O
ones	O
by	O
carefully	O
controlling	O
the	O
order	O
in	O
which	O
edges	O
are	O
introduced	O
so	O
that	O
every	O
final	O
constituent	O
covers	O
the	O
longest	O
possible	O
span	O
.	O
This	O
is	O
facilitated	O
through	O
the	O
use	O
of	O
phrase	O
boundary	O
heuristics	O
based	O
on	O
the	O
placement	O
of	O
function	O
words	O
,	O
and	O
by	O
heuristic	O
rules	O
that	O
permit	O
certain	O
kinds	O
of	O
phrases	O
to	O
be	O
deduced	O
despite	O
the	O
presence	O
of	O
unknown	O
words	O
.	O
A	O
further	O
reduction	O
in	O
the	O
search	O
space	O
is	O
achieved	O
by	O
using	O
semantic	O
rather	O
than	O
syntactic	O
categories	O
on	O
the	O
terminal	O
and	O
non-terminal	O
edges	O
,	O
thereby	O
reducing	O
the	O
amount	O
of	O
ambiguity	O
and	O
thus	O
the	O
number	O
of	O
edges	O
,	O
since	O
only	O
edges	O
with	O
a	O
valid	O
semantic	O
interpretation	O
are	O
ever	O
introduced.	O

Methods	O
developed	O
for	O
spelling	B-RESEARCH_PROBLEM
correction	E-RESEARCH_PROBLEM
for	O
languages	O
like	O
English	O
(see	O
the	O
review	O
by	O
Kukich	O
(Kukich,	O
1992))	O
are	O
not	O
readily	O
applicable	O
to	O
agglutinative	O
languages	O
.	O
This	O
poster	O
presents	O
an	O
approach	O
to	O
spelling	B-RESEARCH_PROBLEM
correction	E-RESEARCH_PROBLEM
in	O
agglutinative	O
languages	O
that	O
is	O
based	O
on	O
two-level	O
morphology	O
and	O
a	O
dynamic-programming	O
based	O
search	O
algorithm	O
.	O
After	O
an	O
overview	O
of	O
our	O
approach,	O
we	O
present	O
results	O
from	O
experiments	O
with	O
spelling	B-RESEARCH_PROBLEM
correction	E-RESEARCH_PROBLEM
in	O
Turkish	O
.	O

GLOSSER	O
is	O
designed	O
to	O
support	O
reading	B-RESEARCH_PROBLEM
and	I-RESEARCH_PROBLEM
learning	E-RESEARCH_PROBLEM
to	O
read	O
in	O
a	O
foreign	O
language	O
.	O
There	O
are	O
four	O
language	O
pairs	O
currently	O
supported	O
by	O
GLOSSER	O
:	O
English-Bulgarian	O
,	O
English-Estonian	O
,	O
English-Hungarian	O
and	O
French-Dutch	O
.	O
The	O
program	O
is	O
operational	O
on	O
UNIX	O
and	O
Windows	O
'95	O
platforms,	O
and	O
has	O
undergone	O
a	O
pilot	O
user-study.	O
A	O
demonstration	O
(in	O
UNIX)	O
for	O
Applied	B-RESEARCH_PROBLEM
Natural	I-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Processing	E-RESEARCH_PROBLEM
emphasizes	O
components	O
put	O
to	O
novel	O
technical	O
uses	O
in	O
intelligent	B-RESEARCH_PROBLEM
computer-assisted	I-RESEARCH_PROBLEM
morphological	I-RESEARCH_PROBLEM
analysis	I-RESEARCH_PROBLEM
(ICALL)	E-RESEARCH_PROBLEM
,	O
including	O
disambiguated	O
morphological	O
analysis	O
and	O
lemmatized	O
indexing	O
for	O
an	O
aligned	O
bilingual	O
corpus	O
of	O
word	O
examples	O
.	O

We	O
focus	O
on	O
the	O
problem	O
of	O
building	O
large	O
repositories	O
of	O
lexical	O
conceptual	O
structure	O
(LCS)	O
representations	O
for	O
verbs	O
in	O
multiple	O
languages	O
.	O
One	O
of	O
the	O
main	O
results	O
of	O
this	O
work	O
is	O
the	O
definition	O
of	O
a	O
relation	O
between	O
broad	O
semantic	O
classes	O
and	O
LCS	O
meaning	O
components	O
.	O
Our	O
acquisition	O
program	O
-	O
LEXICALL	O
-	O
takes,	O
as	O
input,	O
the	O
result	O
of	O
